date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-09-19,92.69999694824219,99.69999694824219,89.94999694824219,93.88999938964844,93.88999938964844,271879400,0.0,0.0
2014-09-22,92.69999694824219,92.94999694824219,89.5,89.88999938964844,89.88999938964844,66657800,0.0,0.0
2014-09-23,88.94000244140625,90.4800033569336,86.62000274658203,87.16999816894531,87.16999816894531,39009800,0.0,0.0
2014-09-24,88.47000122070312,90.56999969482422,87.22000122070312,90.56999969482422,90.56999969482422,32088000,0.0,0.0
2014-09-25,91.08999633789062,91.5,88.5,88.91999816894531,88.91999816894531,28598000,0.0,0.0
2014-09-26,89.7300033569336,90.45999908447266,88.66000366210938,90.45999908447266,90.45999908447266,18340000,0.0,0.0
2014-09-29,89.62000274658203,89.69999694824219,88.0199966430664,88.75,88.75,25302000,0.0,0.0
2014-09-30,89.0,90.87999725341797,88.45999908447266,88.8499984741211,88.8499984741211,24419400,0.0,0.0
2014-10-01,88.69999694824219,88.94000244140625,86.04000091552734,86.0999984741211,86.0999984741211,24029600,0.0,0.0
2014-10-02,86.2699966430664,88.19999694824219,85.61100006103516,87.05999755859375,87.05999755859375,21469700,0.0,0.0
2014-10-03,88.0999984741211,89.94000244140625,87.6500015258789,88.0999984741211,88.0999984741211,18485700,0.0,0.0
2014-10-06,89.1500015258789,89.6500015258789,88.05999755859375,88.30999755859375,88.30999755859375,9268400,0.0,0.0
2014-10-07,87.94999694824219,89.69999694824219,87.05999755859375,87.66999816894531,87.66999816894531,12791700,0.0,0.0
2014-10-08,88.0,88.5,87.05999755859375,88.30000305175781,88.30000305175781,10252600,0.0,0.0
2014-10-09,88.51000213623047,90.3499984741211,88.0,88.79000091552734,88.79000091552734,21507000,0.0,0.0
2014-10-10,88.25,88.73999786376953,85.23999786376953,85.87999725341797,85.87999725341797,15431400,0.0,0.0
2014-10-13,86.8499984741211,86.88999938964844,84.91999816894531,85.12000274658203,85.12000274658203,14845000,0.0,0.0
2014-10-14,85.80999755859375,85.87999725341797,83.22000122070312,84.94999694824219,84.94999694824219,15559200,0.0,0.0
2014-10-15,84.04000091552734,86.48999786376953,82.80999755859375,85.5999984741211,85.5999984741211,16824300,0.0,0.0
2014-10-16,84.9800033569336,89.17500305175781,84.01499938964844,88.8499984741211,88.8499984741211,15232000,0.0,0.0
2014-10-17,90.4000015258789,90.9000015258789,87.66999816894531,87.91000366210938,87.91000366210938,17360700,0.0,0.0
2014-10-20,88.0,89.5,87.86000061035156,88.26000213623047,88.26000213623047,9891400,0.0,0.0
2014-10-21,89.0999984741211,92.5,88.5,90.9000015258789,90.9000015258789,23243800,0.0,0.0
2014-10-22,92.25,93.5,91.01000213623047,91.62999725341797,91.62999725341797,20364500,0.0,0.0
2014-10-23,92.91999816894531,94.69999694824219,92.81999969482422,94.44999694824219,94.44999694824219,20641000,0.0,0.0
2014-10-24,95.06999969482422,98.0,94.77999877929688,95.76000213623047,95.76000213623047,32132600,0.0,0.0
2014-10-27,97.0,98.8499984741211,96.30000305175781,97.79000091552734,97.79000091552734,28302400,0.0,0.0
2014-10-28,99.83999633789062,100.66999816894531,98.61000061035156,99.68000030517578,99.68000030517578,32127600,0.0,0.0
2014-10-29,99.87999725341797,100.0,96.81999969482422,98.30999755859375,98.30999755859375,28655400,0.0,0.0
2014-10-30,98.4800033569336,99.44000244140625,97.30000305175781,98.7300033569336,98.7300033569336,15484600,0.0,0.0
2014-10-31,100.0999984741211,100.22000122070312,98.13600158691406,98.5999984741211,98.5999984741211,18128300,0.0,0.0
2014-11-03,99.66999816894531,102.80000305175781,99.05000305175781,101.80000305175781,101.80000305175781,40883700,0.0,0.0
2014-11-04,100.42500305175781,106.35900115966797,99.51000213623047,106.06999969482422,106.06999969482422,67814000,0.0,0.0
2014-11-05,108.4800033569336,110.13999938964844,106.4800033569336,108.66999816894531,108.66999816894531,48344000,0.0,0.0
2014-11-06,109.30000305175781,111.69999694824219,107.20999908447266,111.56999969482422,111.56999969482422,33609000,0.0,0.0
2014-11-07,112.93000030517578,114.7699966430664,111.75,114.55999755859375,114.55999755859375,51457000,0.0,0.0
2014-11-10,117.2699966430664,119.44999694824219,115.19999694824219,119.1500015258789,119.1500015258789,75971000,0.0,0.0
2014-11-11,117.25,117.55000305175781,113.69000244140625,114.54000091552734,114.54000091552734,70983600,0.0,0.0
2014-11-12,115.05000305175781,119.06999969482422,114.0199966430664,118.19999694824219,118.19999694824219,53908000,0.0,0.0
2014-11-13,119.30000305175781,120.0,114.55000305175781,114.83999633789062,114.83999633789062,62163000,0.0,0.0
2014-11-14,115.05999755859375,115.38999938964844,113.3499984741211,115.0999984741211,115.0999984741211,29849000,0.0,0.0
2014-11-17,115.44000244140625,115.62999725341797,113.12999725341797,114.25,114.25,22573000,0.0,0.0
2014-11-18,114.33000183105469,114.37999725341797,110.41000366210938,110.80999755859375,110.80999755859375,41098000,0.0,0.0
2014-11-19,109.83000183105469,110.68000030517578,107.22000122070312,108.81999969482422,108.81999969482422,46841000,0.0,0.0
2014-11-20,107.80999755859375,112.44000244140625,107.26000213623047,109.81999969482422,109.81999969482422,36489000,0.0,0.0
2014-11-21,113.20999908447266,113.5,110.43499755859375,110.7300033569336,110.7300033569336,27432000,0.0,0.0
2014-11-24,112.0,113.93000030517578,111.55000305175781,113.91999816894531,113.91999816894531,20646000,0.0,0.0
2014-11-25,114.94000244140625,115.16999816894531,112.33000183105469,113.47000122070312,113.47000122070312,23485000,0.0,0.0
2014-11-26,113.33000183105469,113.73999786376953,112.33000183105469,112.66999816894531,112.66999816894531,11794700,0.0,0.0
2014-11-28,113.13999938964844,113.2300033569336,111.11000061035156,111.63999938964844,111.63999938964844,8077800,0.0,0.0
2014-12-01,110.0199966430664,110.05000305175781,103.89600372314453,105.98999786376953,105.98999786376953,38464200,0.0,0.0
2014-12-02,107.3499984741211,110.0,106.61000061035156,109.88999938964844,109.88999938964844,18785000,0.0,0.0
2014-12-03,110.4000015258789,111.68000030517578,108.7979965209961,110.63999938964844,110.63999938964844,16221100,0.0,0.0
2014-12-04,110.0999984741211,110.5,108.91000366210938,109.16999816894531,109.16999816894531,10779300,0.0,0.0
2014-12-05,109.5999984741211,110.3499984741211,107.76000213623047,107.9000015258789,107.9000015258789,12148100,0.0,0.0
2014-12-08,105.97000122070312,107.4000015258789,104.20999908447266,105.06999969482422,105.06999969482422,19217300,0.0,0.0
2014-12-09,102.2699966430664,107.94999694824219,101.19999694824219,107.4800033569336,107.4800033569336,24866800,0.0,0.0
2014-12-10,107.08999633789062,107.37999725341797,103.51000213623047,103.87999725341797,103.87999725341797,18466700,0.0,0.0
2014-12-11,104.44000244140625,106.83999633789062,104.29000091552734,104.97000122070312,104.97000122070312,15684300,0.0,0.0
2014-12-12,104.69999694824219,107.44999694824219,104.17900085449219,105.11000061035156,105.11000061035156,14537600,0.0,0.0
2014-12-15,106.38999938964844,107.7699966430664,103.69999694824219,104.69999694824219,104.69999694824219,16521800,0.0,0.0
2014-12-16,103.75,107.68000030517578,103.69999694824219,105.7699966430664,105.7699966430664,21700600,0.0,0.0
2014-12-17,107.11000061035156,109.19000244140625,106.27999877929688,109.0199966430664,109.0199966430664,17311100,0.0,0.0
2014-12-18,110.58000183105469,111.19999694824219,108.26000213623047,109.25,109.25,22788100,0.0,0.0
2014-12-19,109.93000030517578,110.6500015258789,108.04000091552734,110.6500015258789,110.6500015258789,14857800,0.0,0.0
2014-12-22,110.62999725341797,110.9800033569336,108.52999877929688,108.7699966430664,108.7699966430664,13041200,0.0,0.0
2014-12-23,108.30000305175781,108.47000122070312,103.87999725341797,105.5199966430664,105.5199966430664,19096300,0.0,0.0
2014-12-24,105.68000030517578,107.20999908447266,105.5999984741211,105.94999694824219,105.94999694824219,5870400,0.0,0.0
2014-12-26,105.98999786376953,106.94000244140625,105.5,105.94999694824219,105.94999694824219,6529100,0.0,0.0
2014-12-29,105.94999694824219,107.66000366210938,105.63999938964844,105.9800033569336,105.9800033569336,8068600,0.0,0.0
2014-12-30,105.63999938964844,106.70999908447266,105.12999725341797,105.75,105.75,10205700,0.0,0.0
2014-12-31,106.45999908447266,106.47000122070312,103.69000244140625,103.94000244140625,103.94000244140625,10221600,0.0,0.0
2015-01-02,104.23999786376953,104.72000122070312,102.5199966430664,103.5999984741211,103.5999984741211,12303400,0.0,0.0
2015-01-05,102.76000213623047,103.0199966430664,99.9000015258789,101.0,101.0,18337000,0.0,0.0
2015-01-06,101.25,103.8499984741211,100.11000061035156,103.31999969482422,103.31999969482422,15720400,0.0,0.0
2015-01-07,104.58999633789062,104.73999786376953,102.02999877929688,102.12999725341797,102.12999725341797,11052200,0.0,0.0
2015-01-08,102.94999694824219,105.33999633789062,102.68000030517578,105.02999877929688,105.02999877929688,12942100,0.0,0.0
2015-01-09,105.23999786376953,105.30000305175781,102.88999938964844,103.0199966430664,103.0199966430664,10222200,0.0,0.0
2015-01-12,103.19999694824219,103.36000061035156,101.20999908447266,101.62000274658203,101.62000274658203,7997200,0.0,0.0
2015-01-13,102.58999633789062,102.8499984741211,100.01000213623047,100.7699966430664,100.7699966430664,11294400,0.0,0.0
2015-01-14,99.27999877929688,100.18000030517578,98.05999755859375,99.58000183105469,99.58000183105469,17808000,0.0,0.0
2015-01-15,99.66999816894531,100.13999938964844,96.0199966430664,96.30999755859375,96.30999755859375,18260100,0.0,0.0
2015-01-16,96.08999633789062,97.80000305175781,95.5199966430664,96.88999938964844,96.88999938964844,13327900,0.0,0.0
2015-01-20,98.30000305175781,100.20999908447266,97.58999633789062,100.04000091552734,100.04000091552734,12105600,0.0,0.0
2015-01-21,100.75,103.86000061035156,100.31999969482422,103.29000091552734,103.29000091552734,15186900,0.0,0.0
2015-01-22,104.5999984741211,104.91999816894531,103.0999984741211,104.0,104.0,11433000,0.0,0.0
2015-01-23,104.0199966430664,105.19999694824219,103.0199966430664,103.11000061035156,103.11000061035156,9873800,0.0,0.0
2015-01-26,104.4000015258789,105.12999725341797,103.33000183105469,103.98999786376953,103.98999786376953,10664900,0.0,0.0
2015-01-27,102.88999938964844,103.56999969482422,100.58000183105469,102.94000244140625,102.94000244140625,15659900,0.0,0.0
2015-01-28,100.30000305175781,101.48999786376953,97.79000091552734,98.44999694824219,98.44999694824219,42144700,0.0,0.0
2015-01-29,90.52999877929688,90.73999786376953,87.36000061035156,89.80999755859375,89.80999755859375,76561400,0.0,0.0
2015-01-30,89.5999984741211,92.0,88.11000061035156,89.08000183105469,89.08000183105469,36806900,0.0,0.0
2015-02-02,91.12999725341797,91.66000366210938,88.61000061035156,90.12999725341797,90.12999725341797,18865300,0.0,0.0
2015-02-03,91.6500015258789,91.6500015258789,89.9000015258789,90.61000061035156,90.61000061035156,13512300,0.0,0.0
2015-02-04,90.98999786376953,91.87999725341797,89.4800033569336,90.0,90.0,14643600,0.0,0.0
2015-02-05,89.58000183105469,89.83999633789062,86.0999984741211,87.0,87.0,28926200,0.0,0.0
2015-02-06,87.11000061035156,87.4000015258789,85.41999816894531,85.68000030517578,85.68000030517578,17632100,0.0,0.0
2015-02-09,85.83000183105469,86.75,85.47000122070312,86.0,86.0,12109500,0.0,0.0
2015-02-10,87.01000213623047,87.47000122070312,86.5199966430664,87.26000213623047,87.26000213623047,12043300,0.0,0.0
2015-02-11,87.58000183105469,87.69999694824219,85.81999969482422,86.0,86.0,12391900,0.0,0.0
2015-02-12,85.5999984741211,88.30000305175781,85.55000305175781,87.0999984741211,87.0999984741211,15177800,0.0,0.0
2015-02-13,88.19999694824219,89.30000305175781,87.6500015258789,89.05000305175781,89.05000305175781,14665200,0.0,0.0
2015-02-17,88.77999877929688,88.98999786376953,86.69999694824219,86.8499984741211,86.8499984741211,15191700,0.0,0.0
2015-02-18,87.0999984741211,87.43000030517578,86.5,86.73999786376953,86.73999786376953,7422300,0.0,0.0
