date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2010-01-04,6.487648284486599,6.520173090570236,6.455731433875357,6.505278587341309,6.505278587341309,493729600,0.0,0.0
2010-01-05,6.523215642202071,6.5533086373221785,6.4821790387606955,6.516528129577637,6.516528129577637,601904800,0.0,0.0
2010-01-06,6.516527264984126,6.542364972669173,6.406185756390287,6.412873268127441,6.412873268127441,552160000,0.0,0.0
2010-01-07,6.436582183516695,6.44418162803286,6.354509806121453,6.401017189025879,6.401017189025879,477131200,0.0,0.0
2010-01-08,6.392507369735605,6.444182790074179,6.354815741518056,6.44357442855835,6.44357442855835,447610800,0.0,0.0
2010-01-11,6.468498248868509,6.474577803739012,6.336271177193352,6.386730670928955,6.386730670928955,462229600,0.0,0.0
2010-01-12,6.358765185752749,6.3763963031427835,6.274565774304223,6.31408166885376,6.31408166885376,594459600,0.0,0.0
2010-01-13,6.318642327464839,6.411656691492931,6.204045134222987,6.4031453132629395,6.4031453132629395,605892000,0.0,0.0
2010-01-14,6.386733135680612,6.397371954964913,6.353599954694485,6.366062641143799,6.366062641143799,432894000,0.0,0.0
2010-01-15,6.411656938290528,6.432023451267671,6.2578478212460595,6.259671688079834,6.259671688079834,594067600,0.0,0.0
2010-01-19,6.33262397899547,6.541147858523978,6.299491619687901,6.536588191986084,6.536588191986084,730007600,0.0,0.0
2010-01-20,6.532637658721542,6.5520918336123595,6.368189714388911,6.435975551605225,6.435975551605225,612152800,0.0,0.0
2010-01-21,6.446613443375017,6.48400149282001,6.298579105272483,6.32472038269043,6.32472038269043,608154400,0.0,0.0
2010-01-22,6.285508394851742,6.307393981682383,5.993088691762316,6.011022567749023,6.011022567749023,881767600,0.0,0.0
2010-01-25,6.155713816353281,6.222282927672632,6.085192587649932,6.172736167907715,6.172736167907715,1065699600,0.0,0.0
2010-01-26,6.26027988800426,6.496161398394581,6.15784179857875,6.259975910186768,6.259975910186768,1867110000,0.0,0.0
2010-01-27,6.287637052322222,6.401017936835471,6.065130161032191,6.318946361541748,6.318946361541748,1722568400,0.0,0.0
2010-01-28,6.229274853383183,6.246600775858691,6.039900747183888,6.057834625244141,6.057834625244141,1173502400,0.0,0.0
2010-01-29,6.112248082800418,6.146292796357574,5.783047317986583,5.838066101074219,5.838066101074219,1245952400,0.0,0.0
2010-02-01,5.847485239190201,5.957826712109879,5.814960436128361,5.919222354888916,5.919222354888916,749876400,0.0,0.0
2010-02-02,5.955093998834637,5.967556684625274,5.878189227487587,5.953573703765869,5.953573703765869,698342400,0.0,0.0
2010-02-03,5.932599048165765,6.085496642115793,5.909801117920824,6.056011199951172,6.056011199951172,615328000,0.0,0.0
2010-02-04,5.9800179983741435,6.029869545171972,5.823169514264337,5.8377604484558105,5.8377604484558105,757652000,0.0,0.0
2010-02-05,5.855390594682434,5.957828681048918,5.801283356474382,5.941413879394531,5.941413879394531,850306800,0.0,0.0
2010-02-08,5.948405675941608,6.014975191498206,5.89703423886333,5.900681972503662,5.900681972503662,478270800,0.0,0.0
2010-02-09,5.970594102009736,6.003422886804427,5.919831036091577,5.9636030197143555,5.9636030197143555,632886800,0.0,0.0
2010-02-10,5.9544858260336655,5.976068661012361,5.90493905576845,5.931080341339111,5.931080341339111,370361600,0.0,0.0
2010-02-11,5.9237843121087375,6.071818266392059,5.8988585362585955,6.038989067077637,6.038989067077637,550345600,0.0,0.0
2010-02-12,6.0219659154745955,6.129268044428187,5.942629742759975,6.090967655181885,6.090967655181885,655468800,0.0,0.0
2010-02-16,6.138386022607955,6.191580909255937,6.125619363448977,6.182765960693359,6.182765960693359,543737600,0.0,0.0
2010-02-17,6.206779744642247,6.2104274777086985,6.105557181272226,6.156929016113281,6.156929016113281,436396800,0.0,0.0
2010-02-18,6.128964161033956,6.197662338956933,6.107382546783459,6.16848087310791,6.16848087310791,422825200,0.0,0.0
2010-02-19,6.135956820678399,6.176688634758695,6.1131584820878775,6.130180835723877,6.130180835723877,415469600,0.0,0.0
2010-02-22,6.15054747992989,6.155410719752469,6.054796485075423,6.092184543609619,6.092184543609619,390563600,0.0,0.0
2010-02-23,6.079415354467885,6.119843580597183,5.949012155930687,5.990047931671143,5.990047931671143,575094800,0.0,0.0
2010-02-24,6.02561428324617,6.123189133345396,6.013759148375073,6.099479675292969,6.099479675292969,460566400,0.0,0.0
2010-02-25,5.999776609245028,6.166352384319311,5.984882102968316,6.14021110534668,6.14021110534668,665126000,0.0,0.0
2010-02-26,6.151761144571629,6.236568911295255,6.140210395412813,6.219850540161133,6.219850540161133,507460800,0.0,0.0
2010-03-01,6.25419970243964,6.368188937461758,6.245080774677189,6.352686882019043,6.352686882019043,550093600,0.0,0.0
2010-03-02,6.3812604520124365,6.40861805074315,6.314690930924707,6.3484320640563965,6.3484320640563965,566546400,0.0,0.0
2010-03-03,6.351166574934791,6.379435697372948,6.320769607992388,6.363020896911621,6.363020896911621,372052800,0.0,0.0
2010-03-04,6.361502014000714,6.411352749100809,6.341743051441421,6.404969215393066,6.404969215393066,366041200,0.0,0.0
2010-03-05,6.533548567522805,6.678238733305709,6.524125257042172,6.655440807342529,6.655440807342529,899620400,0.0,0.0
2010-03-08,6.687662433662725,6.690093850166738,6.634163559522254,6.659393310546875,6.659393310546875,429889600,0.0,0.0
2010-03-09,6.635989213312989,6.839345541861135,6.62322254838832,6.7791595458984375,6.7791595458984375,920259200,0.0,0.0
2010-03-10,6.803780694380684,6.853935821479911,6.784630495910808,6.834481239318848,6.834481239318848,596218000,0.0,0.0
2010-03-11,6.806209918176334,6.8545403480529785,6.788275232095025,6.8545403480529785,6.8545403480529785,405700400,0.0,0.0
2010-03-12,6.911383145232016,6.922326343802603,6.8621403750434835,6.8879780769348145,6.8879780769348145,416323600,0.0,0.0
2010-03-15,6.8508956692311305,6.85454259149751,6.694958289363702,6.804084300994873,6.804084300994873,493502800,0.0,0.0
2010-03-16,6.814418165835662,6.838735577039207,6.763655093080573,6.822625160217285,6.822625160217285,446908000,0.0,0.0
2010-03-17,6.836304348284173,6.883419691695876,6.786757588216892,6.812594890594482,6.812594890594482,450956800,0.0,0.0
2010-03-18,6.811986125281109,6.839344128419277,6.766695054576318,6.828705310821533,6.828705310821533,342109600,0.0,0.0
2010-03-19,6.83295986112685,6.8466384545708,6.724745807088708,6.755751132965088,6.755751132965088,559445600,0.0,0.0
2010-03-22,6.70164448626279,6.869740530300086,6.691917198211263,6.8317437171936035,6.8317437171936035,456419600,0.0,0.0
2010-03-23,6.858796025953614,6.9542434097110934,6.8119842672640765,6.941476345062256,6.941476345062256,602431200,0.0,0.0
