date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-06-11,33.5,38.0,33.2599983215332,37.20000076293945,37.20000076293945,16812400,0.0,0.0
2021-06-14,35.3650016784668,44.959999084472656,34.77000045776367,40.130001068115234,40.130001068115234,5819400,0.0,0.0
2021-06-15,39.65999984741211,39.939998626708984,37.04999923706055,38.119998931884766,38.119998931884766,2213200,0.0,0.0
2021-06-16,37.9900016784668,37.9900016784668,34.599998474121094,36.310001373291016,36.310001373291016,3816800,0.0,0.0
2021-06-17,36.720001220703125,38.970001220703125,36.29999923706055,38.27000045776367,38.27000045776367,1009000,0.0,0.0
2021-06-18,38.099998474121094,38.11000061035156,36.400001525878906,38.0,38.0,374100,0.0,0.0
2021-06-21,37.349998474121094,37.84000015258789,36.29999923706055,36.439998626708984,36.439998626708984,1037000,0.0,0.0
2021-06-22,36.959999084472656,37.04999923706055,35.790000915527344,36.68000030517578,36.68000030517578,1622100,0.0,0.0
2021-06-23,36.29999923706055,38.38999938964844,36.150001525878906,38.2599983215332,38.2599983215332,1498800,0.0,0.0
2021-06-24,38.029998779296875,41.15999984741211,37.59000015258789,40.650001525878906,40.650001525878906,1464400,0.0,0.0
2021-06-25,41.06999969482422,42.56999969482422,40.779998779296875,42.04999923706055,42.04999923706055,1194600,0.0,0.0
2021-06-28,41.630001068115234,41.630001068115234,37.68000030517578,38.0,38.0,3128700,0.0,0.0
2021-06-29,37.86000061035156,39.36000061035156,37.5,38.650001525878906,38.650001525878906,2904000,0.0,0.0
2021-06-30,39.0,40.5,39.0,39.650001525878906,39.650001525878906,1465900,0.0,0.0
2021-07-01,39.5,39.5,36.83000183105469,37.099998474121094,37.099998474121094,1995100,0.0,0.0
2021-07-02,37.290000915527344,37.779998779296875,36.310001373291016,36.310001373291016,36.310001373291016,1084500,0.0,0.0
2021-07-06,32.439998626708984,33.70000076293945,29.709999084472656,30.520000457763672,30.520000457763672,9393900,0.0,0.0
2021-07-07,32.0,32.5099983215332,31.360000610351562,32.0099983215332,32.0099983215332,5370700,0.0,0.0
2021-07-08,30.0,32.400001525878906,29.010000228881836,31.200000762939453,31.200000762939453,2530800,0.0,0.0
2021-07-09,32.20000076293945,36.189998626708984,32.0,36.16999816894531,36.16999816894531,1496300,0.0,0.0
2021-07-12,35.400001525878906,36.400001525878906,33.91999816894531,34.15999984741211,34.15999984741211,882800,0.0,0.0
2021-07-13,33.88999938964844,35.56999969482422,33.619998931884766,34.75,34.75,646200,0.0,0.0
2021-07-14,35.29999923706055,35.85499954223633,34.86000061035156,34.939998626708984,34.939998626708984,389900,0.0,0.0
2021-07-15,35.099998474121094,35.43000030517578,34.349998474121094,35.27000045776367,35.27000045776367,210900,0.0,0.0
2021-07-16,35.27000045776367,36.290000915527344,34.560001373291016,35.529998779296875,35.529998779296875,1041600,0.0,0.0
2021-07-19,34.4900016784668,35.48500061035156,33.71500015258789,34.880001068115234,34.880001068115234,318000,0.0,0.0
2021-07-20,35.11000061035156,35.209999084472656,34.560001373291016,35.02000045776367,35.02000045776367,411600,0.0,0.0
2021-07-21,34.84000015258789,36.040000915527344,34.5099983215332,35.279998779296875,35.279998779296875,467200,0.0,0.0
2021-07-22,35.439998626708984,36.869998931884766,34.95000076293945,35.0,35.0,379700,0.0,0.0
2021-07-23,33.04999923706055,33.93000030517578,31.65999984741211,32.529998779296875,32.529998779296875,2120400,0.0,0.0
2021-07-26,30.0,34.529998779296875,29.774999618530273,31.0,31.0,1453800,0.0,0.0
2021-07-27,29.34000015258789,30.510000228881836,27.899999618530273,29.459999084472656,29.459999084472656,2751700,0.0,0.0
2021-07-28,32.119998931884766,34.83000183105469,31.020000457763672,34.119998931884766,34.119998931884766,1448600,0.0,0.0
2021-07-29,34.619998931884766,35.470001220703125,34.2599983215332,35.2400016784668,35.2400016784668,2187600,0.0,0.0
2021-07-30,34.08000183105469,34.97999954223633,33.849998474121094,34.45000076293945,34.45000076293945,520100,0.0,0.0
2021-08-02,34.45000076293945,35.5,34.45000076293945,34.95000076293945,34.95000076293945,454700,0.0,0.0
2021-08-03,34.5,34.720001220703125,33.18000030517578,33.619998931884766,33.619998931884766,969000,0.0,0.0
2021-08-04,33.63999938964844,34.4900016784668,33.63999938964844,34.189998626708984,34.189998626708984,236400,0.0,0.0
2021-08-05,34.20000076293945,34.630001068115234,33.88999938964844,34.2599983215332,34.2599983215332,1846700,0.0,0.0
2021-08-06,34.0099983215332,34.79999923706055,33.88800048828125,34.630001068115234,34.630001068115234,864300,0.0,0.0
2021-08-09,34.72999954223633,36.20000076293945,34.564998626708984,35.380001068115234,35.380001068115234,413700,0.0,0.0
2021-08-10,35.630001068115234,36.36000061035156,34.900001525878906,36.15999984741211,36.15999984741211,508900,0.0,0.0
2021-08-11,36.33000183105469,37.08000183105469,35.599998474121094,36.290000915527344,36.290000915527344,525900,0.0,0.0
2021-08-12,36.150001525878906,36.97999954223633,35.5,36.88999938964844,36.88999938964844,206900,0.0,0.0
2021-08-13,36.7599983215332,38.150001525878906,36.599998474121094,36.959999084472656,36.959999084472656,897100,0.0,0.0
2021-08-16,36.13999938964844,36.150001525878906,34.68000030517578,34.95000076293945,34.95000076293945,457200,0.0,0.0
2021-08-17,33.470001220703125,34.45000076293945,33.29999923706055,34.150001525878906,34.150001525878906,367100,0.0,0.0
2021-08-18,34.209999084472656,35.54999923706055,33.40999984741211,35.02000045776367,35.02000045776367,131100,0.0,0.0
2021-08-19,34.099998474121094,34.099998474121094,32.720001220703125,33.349998474121094,33.349998474121094,480300,0.0,0.0
2021-08-20,32.52000045776367,33.290000915527344,32.0,32.400001525878906,32.400001525878906,1027000,0.0,0.0
2021-08-23,32.68000030517578,32.880001068115234,31.899999618530273,32.13999938964844,32.13999938964844,714000,0.0,0.0
2021-08-24,33.27000045776367,36.249000549316406,33.2599983215332,35.349998474121094,35.349998474121094,1140400,0.0,0.0
2021-08-25,35.349998474121094,35.915000915527344,33.43000030517578,34.54999923706055,34.54999923706055,354900,0.0,0.0
2021-08-26,34.630001068115234,35.130001068115234,33.84000015258789,34.0099983215332,34.0099983215332,365600,0.0,0.0
2021-08-27,35.38999938964844,36.439998626708984,35.0,35.2599983215332,35.2599983215332,726500,0.0,0.0
2021-08-30,35.150001525878906,35.599998474121094,34.79999923706055,35.20000076293945,35.20000076293945,436700,0.0,0.0
2021-08-31,35.36000061035156,37.12900161743164,35.27000045776367,36.86000061035156,36.86000061035156,368200,0.0,0.0
2021-09-01,36.869998931884766,37.70000076293945,36.75,37.06999969482422,37.06999969482422,679900,0.0,0.0
2021-09-02,37.38999938964844,38.099998474121094,37.04999923706055,37.29999923706055,37.29999923706055,394100,0.0,0.0
2021-09-03,37.4900016784668,38.59000015258789,37.029998779296875,37.91999816894531,37.91999816894531,434300,0.0,0.0
2021-09-07,38.79999923706055,40.31999969482422,37.900001525878906,38.40999984741211,38.40999984741211,1155800,0.0,0.0
2021-09-08,38.060001373291016,38.935001373291016,37.189998626708984,38.36000061035156,38.36000061035156,1122000,0.0,0.0
2021-09-09,37.689998626708984,39.2400016784668,37.439998626708984,39.09000015258789,39.09000015258789,898300,0.0,0.0
2021-09-10,39.189998626708984,39.380001068115234,36.42499923706055,36.439998626708984,36.439998626708984,444200,0.0,0.0
2021-09-13,36.54999923706055,36.970001220703125,35.380001068115234,36.2599983215332,36.2599983215332,705700,0.0,0.0
2021-09-14,36.029998779296875,37.040000915527344,35.5,36.52000045776367,36.52000045776367,356400,0.0,0.0
2021-09-15,36.52000045776367,39.349998474121094,36.52000045776367,38.790000915527344,38.790000915527344,1368900,0.0,0.0
2021-09-16,38.0,39.970001220703125,37.5,38.20000076293945,38.20000076293945,680200,0.0,0.0
2021-09-17,38.779998779296875,39.63999938964844,37.70000076293945,38.540000915527344,38.540000915527344,279000,0.0,0.0
2021-09-20,37.5099983215332,37.58000183105469,36.400001525878906,36.95000076293945,36.95000076293945,950900,0.0,0.0
2021-09-21,37.2400016784668,38.11000061035156,35.54999923706055,35.779998779296875,35.779998779296875,1296900,0.0,0.0
2021-09-22,36.15999984741211,37.560001373291016,35.81999969482422,37.560001373291016,37.560001373291016,407400,0.0,0.0
2021-09-23,37.4900016784668,38.790000915527344,37.4900016784668,38.0,38.0,300500,0.0,0.0
2021-09-24,37.11000061035156,37.45000076293945,36.4900016784668,37.0099983215332,37.0099983215332,445200,0.0,0.0
2021-09-27,36.709999084472656,36.869998931884766,35.5,35.790000915527344,35.790000915527344,379600,0.0,0.0
2021-09-28,35.7599983215332,36.23500061035156,34.95000076293945,35.79999923706055,35.79999923706055,423400,0.0,0.0
2021-09-29,35.79999923706055,36.33000183105469,35.18000030517578,35.470001220703125,35.470001220703125,282100,0.0,0.0
2021-09-30,35.81999969482422,36.349998474121094,35.540000915527344,35.9900016784668,35.9900016784668,731300,0.0,0.0
2021-10-01,36.09000015258789,37.130001068115234,35.279998779296875,36.7599983215332,36.7599983215332,205400,0.0,0.0
2021-10-04,36.349998474121094,36.560001373291016,35.744998931884766,36.09000015258789,36.09000015258789,265800,0.0,0.0
2021-10-05,36.040000915527344,36.220001220703125,35.0099983215332,35.689998626708984,35.689998626708984,550800,0.0,0.0
2021-10-06,35.0,35.244998931884766,33.055999755859375,33.34000015258789,33.34000015258789,381800,0.0,0.0
2021-10-07,34.439998626708984,34.560001373291016,33.2400016784668,33.83000183105469,33.83000183105469,953000,0.0,0.0
2021-10-08,34.38999938964844,34.93000030517578,32.83000183105469,32.83000183105469,32.83000183105469,233200,0.0,0.0
2021-10-11,34.09000015258789,34.16999816894531,32.06999969482422,33.29999923706055,33.29999923706055,630900,0.0,0.0
2021-10-12,33.599998474121094,33.720001220703125,32.43000030517578,33.06999969482422,33.06999969482422,403200,0.0,0.0
2021-10-13,33.5,34.20000076293945,32.34000015258789,34.02000045776367,34.02000045776367,711600,0.0,0.0
2021-10-14,34.310001373291016,34.869998931884766,32.70000076293945,34.029998779296875,34.029998779296875,1105200,0.0,0.0
2021-10-15,34.02000045776367,34.72999954223633,33.04999923706055,34.54999923706055,34.54999923706055,661300,0.0,0.0
2021-10-18,34.22999954223633,34.470001220703125,33.709999084472656,34.060001373291016,34.060001373291016,818500,0.0,0.0
2021-10-19,34.459999084472656,35.869998931884766,34.11000061035156,35.650001525878906,35.650001525878906,884600,0.0,0.0
2021-10-20,35.779998779296875,36.52000045776367,35.349998474121094,36.02000045776367,36.02000045776367,1492000,0.0,0.0
2021-10-21,36.709999084472656,38.540000915527344,36.56999969482422,38.15999984741211,38.15999984741211,1069200,0.0,0.0
2021-10-22,38.0099983215332,39.290000915527344,37.77000045776367,38.04999923706055,38.04999923706055,1224400,0.0,0.0
2021-10-25,38.0,38.0,36.6150016784668,36.939998626708984,36.939998626708984,823600,0.0,0.0
2021-10-26,37.13999938964844,37.13999938964844,35.709999084472656,36.27000045776367,36.27000045776367,414200,0.0,0.0
2021-10-27,35.630001068115234,36.959999084472656,35.487998962402344,36.06999969482422,36.06999969482422,522300,0.0,0.0
2021-10-28,35.84000015258789,36.35499954223633,35.005001068115234,36.0,36.0,875400,0.0,0.0
2021-10-29,35.15999984741211,35.26499938964844,32.650001525878906,35.099998474121094,35.099998474121094,3409100,0.0,0.0
2021-11-01,35.099998474121094,36.599998474121094,33.595001220703125,36.56999969482422,36.56999969482422,655500,0.0,0.0
2021-11-02,36.06999969482422,36.68000030517578,35.40999984741211,36.220001220703125,36.220001220703125,409600,0.0,0.0
2021-11-03,36.209999084472656,36.810001373291016,35.56999969482422,36.060001373291016,36.060001373291016,428000,0.0,0.0
2021-11-04,36.150001525878906,36.41999816894531,34.70500183105469,35.33000183105469,35.33000183105469,651900,0.0,0.0
2021-11-05,36.04999923706055,36.43000030517578,34.89500045776367,35.20000076293945,35.20000076293945,330900,0.0,0.0
2021-11-08,35.400001525878906,35.880001068115234,33.709999084472656,34.220001220703125,34.220001220703125,476200,0.0,0.0
2021-11-09,34.290000915527344,34.77000045776367,33.55500030517578,33.880001068115234,33.880001068115234,435200,0.0,0.0
2021-11-10,33.869998931884766,35.16999816894531,33.349998474121094,34.65999984741211,34.65999984741211,675000,0.0,0.0
2021-11-11,36.099998474121094,37.47999954223633,35.915000915527344,36.880001068115234,36.880001068115234,899700,0.0,0.0
2021-11-12,37.099998474121094,38.86000061035156,36.0099983215332,38.54999923706055,38.54999923706055,1009000,0.0,0.0
2021-11-15,38.849998474121094,40.691001892089844,38.38999938964844,39.41999816894531,39.41999816894531,644500,0.0,0.0
2021-11-16,39.599998474121094,40.0,38.90999984741211,39.68000030517578,39.68000030517578,802000,0.0,0.0
2021-11-17,39.310001373291016,40.04999923706055,38.77000045776367,38.869998931884766,38.869998931884766,832200,0.0,0.0
2021-11-18,38.529998779296875,38.76499938964844,34.68000030517578,35.22999954223633,35.22999954223633,1251600,0.0,0.0
2021-11-19,35.560001373291016,36.029998779296875,35.25,35.459999084472656,35.459999084472656,1036800,0.0,0.0
2021-11-22,35.439998626708984,36.7599983215332,34.119998931884766,34.56999969482422,34.56999969482422,1309600,0.0,0.0
2021-11-23,36.099998474121094,36.90999984741211,33.56999969482422,33.790000915527344,33.790000915527344,2635700,0.0,0.0
2021-11-24,34.70000076293945,35.599998474121094,33.130001068115234,33.91999816894531,33.91999816894531,2463900,0.0,0.0
2021-11-26,33.0,34.40999984741211,32.6349983215332,33.06999969482422,33.06999969482422,2708500,0.0,0.0
2021-11-29,33.79999923706055,36.0,33.314998626708984,34.4900016784668,34.4900016784668,3707300,0.0,0.0
2021-11-30,34.4900016784668,35.70000076293945,31.155000686645508,31.979999542236328,31.979999542236328,9719400,0.0,0.0
2021-12-01,32.7599983215332,33.400001525878906,31.559999465942383,31.950000762939453,31.950000762939453,2543700,0.0,0.0
2021-12-02,32.0,34.540000915527344,31.209999084472656,32.5,32.5,3425700,0.0,0.0
2021-12-03,31.940000534057617,32.11000061035156,29.639999389648438,30.350000381469727,30.350000381469727,3324100,0.0,0.0
2021-12-06,29.8799991607666,30.309999465942383,29.18000030517578,29.540000915527344,29.540000915527344,2828400,0.0,0.0
