date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-11-02,10.0,10.760000228881836,10.0,10.40999984741211,10.40999984741211,10332000,0.0,0.0
2016-11-03,10.489999771118164,10.680000305175781,10.130000114440918,10.399999618530273,10.399999618530273,923900,0.0,0.0
2016-11-04,10.199999809265137,10.399999618530273,9.800000190734863,10.0,10.0,606000,0.0,0.0
2016-11-07,10.220000267028809,10.40999984741211,9.010000228881836,9.739999771118164,9.739999771118164,1043900,0.0,0.0
2016-11-08,9.75,9.979999542236328,9.720000267028809,9.739999771118164,9.739999771118164,104400,0.0,0.0
2016-11-09,9.75,9.772000312805176,9.609999656677246,9.640000343322754,9.640000343322754,194300,0.0,0.0
2016-11-10,9.649999618530273,9.774999618530273,9.600000381469727,9.720000267028809,9.720000267028809,107200,0.0,0.0
2016-11-11,9.720000267028809,9.880000114440918,9.609999656677246,9.649999618530273,9.649999618530273,22500,0.0,0.0
2016-11-14,9.649999618530273,9.758999824523926,9.475000381469727,9.550000190734863,9.550000190734863,121700,0.0,0.0
2016-11-15,9.5,9.550000190734863,9.125,9.420000076293945,9.420000076293945,117800,0.0,0.0
2016-11-16,9.140000343322754,9.25,8.550000190734863,8.829999923706055,8.829999923706055,616000,0.0,0.0
2016-11-17,8.829999923706055,8.970000267028809,8.199999809265137,8.819999694824219,8.819999694824219,814300,0.0,0.0
2016-11-18,8.899999618530273,9.09000015258789,8.899999618530273,9.09000015258789,9.09000015258789,27600,0.0,0.0
2016-11-21,9.029999732971191,9.5600004196167,9.013999938964844,9.4399995803833,9.4399995803833,146100,0.0,0.0
2016-11-22,9.479999542236328,9.906000137329102,9.284000396728516,9.800000190734863,9.800000190734863,59000,0.0,0.0
2016-11-23,9.949999809265137,10.423999786376953,9.300000190734863,10.239999771118164,10.239999771118164,179900,0.0,0.0
2016-11-25,10.25,10.72599983215332,10.25,10.329999923706055,10.329999923706055,98300,0.0,0.0
2016-11-28,10.260000228881836,10.260000228881836,9.640000343322754,10.020000457763672,10.020000457763672,306000,0.0,0.0
