date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03,46.77000045776367,46.77000045776367,45.10499954223633,45.380001068115234,45.380001068115234,852700,0.0,0.0
2022-01-04,44.720001220703125,46.68000030517578,40.2599983215332,41.02000045776367,41.02000045776367,2230900,0.0,0.0
2022-01-05,40.15999984741211,40.90999984741211,38.459999084472656,39.06999969482422,39.06999969482422,2069700,0.0,0.0
2022-01-06,39.29999923706055,42.83000183105469,38.77000045776367,41.849998474121094,41.849998474121094,1636400,0.0,0.0
2022-01-07,42.4900016784668,44.9900016784668,42.11000061035156,42.900001525878906,42.900001525878906,1476600,0.0,0.0
2022-01-10,43.34000015258789,44.970001220703125,42.220001220703125,44.7400016784668,44.7400016784668,1259400,0.0,0.0
2022-01-11,44.18000030517578,47.310001373291016,44.150001525878906,46.22999954223633,46.22999954223633,1633800,0.0,0.0
2022-01-12,46.88999938964844,48.41999816894531,45.970001220703125,46.290000915527344,46.290000915527344,1280400,0.0,0.0
2022-01-13,45.2599983215332,46.220001220703125,42.52000045776367,42.59000015258789,42.59000015258789,1145100,0.0,0.0
2022-01-14,42.900001525878906,44.119998931884766,42.11000061035156,43.61000061035156,43.61000061035156,942600,0.0,0.0
2022-01-18,41.86000061035156,43.93000030517578,41.5,42.63999938964844,42.63999938964844,767100,0.0,0.0
2022-01-19,42.650001525878906,44.38999938964844,42.2599983215332,42.56999969482422,42.56999969482422,664900,0.0,0.0
2022-01-20,45.0,46.0,42.59000015258789,43.9900016784668,43.9900016784668,3516200,0.0,0.0
2022-01-21,43.77000045776367,44.83000183105469,41.79999923706055,41.900001525878906,41.900001525878906,1062400,0.0,0.0
2022-01-24,40.08000183105469,40.689998626708984,37.75,40.459999084472656,40.459999084472656,2300300,0.0,0.0
2022-01-25,39.810001373291016,40.810001373291016,37.470001220703125,38.380001068115234,38.380001068115234,1436000,0.0,0.0
2022-01-26,39.66999816894531,40.34000015258789,38.0,38.63999938964844,38.63999938964844,1835300,0.0,0.0
